"","region","2013_avg_week_wage","Description","2007_avg_week_wage_inflation_adj","percent_change"
"1680","1021",602,"Chilton County, Alabama",599.719727564871,0.00380223015905745
"1681","47093",797,"Knox County, Tennessee",794.010950165475,0.00376449447441707
"1682","19149",744,"Plymouth County, Iowa",741.22662957456,0.00374159577487387
"1683","51041",824,"Chesterfield County, Virginia",820.964645786369,0.00369730198396545
"1684","27107",585,"Norman County, Minnesota",582.873667801813,0.00364801554032468
"1685","53027",683,"Grays Harbor County, Washington",680.58081442755,0.00355458972860467
"1686","34021",1180,"Mercer County, New Jersey",1175.85497146146,0.00352511886171403
"1687","22097",648,"St. Landry Parish, Louisiana",645.765624250564,0.00346004133005628
"1688","41061",648,"Union County, Oregon",645.765624250564,0.00346004133005628
"1689","37197",577,"Yadkin County, North Carolina",575.012173245719,0.00345701681941857
"1690","31079",658,"Hall County, Nebraska",655.873260108398,0.00324260801736309
"1691","26039",676,"Crawford County, Michigan",673.842390522327,0.00320194975563992
"1692","35053",676,"Socorro County, New Mexico",673.842390522327,0.00320194975563992
"1693","31005",383,"Arthur County, Nebraska",381.844021295985,0.00302735839647617
"1694","39125",597,"Paulding County, Ohio",595.227444961389,0.0029779457476562
"1695","55073",740,"Marathon County, Wisconsin",737.857417621948,0.0029037891696706
"1696","48289",847,"Leon County, Texas",844.54912945465,0.00290198694175747
"1697","23009",651,"Hancock County, Maine",649.134836203175,0.00287330719721379
"1698","51029",651,"Buckingham County, Virginia",649.134836203175,0.00287330719721379
"1699","29003",544,"Andrew County, Missouri",542.443124370473,0.00287011773139056
"1700","13101",437,"Echols County, Georgia",435.751412537772,0.00286536641374679
"1701","17085",571,"Jo Daviess County, Illinois",569.396819991366,0.00281557597855553
"1702","42079",723,"Luzerne County, Pennsylvania",721.01135785889,0.00275812873047587
"1703","45025",643,"Chesterfield County, South Carolina",641.273341647081,0.00269254659562779
"1704","48021",643,"Bastrop County, Texas",641.273341647081,0.00269254659562779
"1705","8011",554,"Bent County, Colorado",552.550760228308,0.00262281744231596
"1706","47073",697,"Hawkins County, Tennessee",695.180732888868,0.00261696998357874
"1707","46047",572,"Fall River County, South Dakota",570.519890642237,0.00259431683634537
"1708","21175",644,"Morgan County, Kentucky",642.396412297952,0.00249625880741111
"1709","24035",662,"Queen Anne's County, Maryland",660.365542711881,0.00247507960728433
"1710","45043",671,"Georgetown County, South Carolina",669.350107918845,0.0024649164340691
"1711","9013",841,"Tolland County, Connecticut",838.933776200297,0.00246291645219121
"1712","19157",698,"Poweshiek County, Iowa",696.303803539738,0.00243600056705007
"1713","39077",698,"Huron County, Ohio",696.303803539738,0.00243600056705007
"1714","46077",537,"Kingsbury County, South Dakota",535.70470046525,0.00241793572769655
"1715","29021",725,"Buchanan County, Missouri",723.257499160631,0.00240923991993314
"1716","1027",582,"Clay County, Alabama",580.627526500072,0.00236377615129824
"1717","1077",591,"Lauderdale County, Alabama",589.612091707036,0.00235393458255828
"1718","55139",842,"Winnebago County, Wisconsin",840.056846851168,0.00231312101807846
"1719","48257",681,"Kaufman County, Texas",679.45774377668,0.00226983390423618
"1720","13191",529,"McIntosh County, Georgia",527.843205909156,0.00219154869835125
"1721","17173",538,"Shelby County, Illinois",536.827771116121,0.00218362191181387
"1722","13155",557,"Irwin County, Georgia",555.91997218092,0.00194277571076107
"1723","42029",1213,"Chester County, Pennsylvania",1210.67016163845,0.00192442040398455
"1724","26073",629,"Isabella County, Michigan",627.796493836635,0.001917032310917
"1725","36001",962,"Albany County, New York",960.225406494316,0.00184810097054466
"1726","51013",1520,"Arlington County, Virginia",1517.26844932611,0.001800308096505
"1727","20041",558,"Dickinson County, Kansas",557.04304283179,0.00171792320274711
"1728","28031",567,"Covington County, Mississippi",566.027608038755,0.00171792320274711
"1729","31153",729,"Sarpy County, Nebraska",727.749781764113,0.00171792320274711
"1730","45033",540,"Dillon County, South Carolina",539.073912417862,0.00171792320274711
"1731","36067",856,"Onondaga County, New York",854.656765312485,0.0015716656581124
"1732","1101",784,"Montgomery County, Alabama",782.78024365677,0.00155823598399962
"1733","18035",667,"Delaware County, Indiana",665.980895966233,0.00153023013113329
"1734","20121",622,"Miami County, Kansas",621.058069931412,0.00151665377875609
"1735","36123",586,"Yates County, New York",585.119809103554,0.00150429174119826
"1736","42049",731,"Erie County, Pennsylvania",729.995923065854,0.00137545553669494
"1737","55099",623,"Price County, Wisconsin",622.181140582282,0.00131611095918394
"1738","19003",605,"Adams County, Iowa",604.212010168353,0.00130416115268406
"1739","47007",587,"Bledsoe County, Tennessee",586.242879754425,0.00129147879099611
"1740","13107",533,"Emanuel County, Georgia",532.335488512638,0.00124829454676822
"1741","21071",723,"Floyd County, Kentucky",722.134428509761,0.00119862930787784
"1742","21103",687,"Henry County, Kentucky",686.196167681903,0.0011714322462808
"1743","41059",687,"Umatilla County, Oregon",686.196167681903,0.0011714322462808
"1744","40041",570,"Delaware County, Oklahoma",569.396819991366,0.00105933153726201
"1745","47171",770,"Unicoi County, Tennessee",769.303395846323,0.000905499907367657
"1746","8015",544,"Chaffee County, Colorado",543.566195021344,0.000798072033598496
"1747","5099",617,"Nevada County, Arkansas",616.565787327929,0.000704243863339338
"1748","13047",617,"Catoosa County, Georgia",616.565787327929,0.000704243863339338
"1749","16021",608,"Boundary County, Idaho",607.581222120965,0.000689254150372021
"1750","48035",608,"Bosque County, Texas",607.581222120965,0.000689254150372021
"1751","29077",708,"Greene County, Missouri",707.534510048444,0.000657904236395002
"1752","6039",699,"Madera County, California",698.549944841479,0.000644270551940274
"1753","13175",672,"Laurens County, Georgia",671.596249220586,0.000601180813446289
"1754","18131",672,"Pulaski County, Indiana",671.596249220586,0.000601180813446289
"1755","21069",618,"Fleming County, Kentucky",617.6888579788,0.000503719659471047
"1756","49057",700,"Weber County, Utah",699.67301549235,0.0004673390289609
"1757","17051",591,"Fayette County, Illinois",590.735162357907,0.0004483187373443
"1758","42107",682,"Schuylkill County, Pennsylvania",681.703885078421,0.000434374701480555
"1759","48397",683,"Rockwall County, Texas",682.826955729292,0.00025342331502376
"1760","13299",592,"Ware County, Georgia",591.858233008777,0.000239528629181862
"1761","37075",592,"Graham County, North Carolina",591.858233008777,0.000239528629181862
"1762","1103",756,"Morgan County, Alabama",755.826548035877,0.000229486466933215
"1763","25007",811,"Dukes County, Massachusetts",810.857009928534,0.00017634437356473
"1764","48327",465,"Menard County, Texas",464.951249460406,0.000104850862646
"1765","20127",520,"Morris County, Kansas",519.981711353062,3.51717118856065e-05
"1766","29011",511,"Barton County, Missouri",510.997146146098,5.58487248603079e-06
"1767","27127",575,"Redwood County, Minnesota",575.012173245719,-2.1170413924354e-05
"1768","18157",785,"Tippecanoe County, Indiana",785.026384958511,-3.36102824269879e-05
"1769","55111",639,"Sauk County, Wisconsin",639.02720034534,-4.2565238734027e-05
"1770","29179",493,"Reynolds County, Missouri",493.028015732169,-5.68238138105581e-05
"1771","42077",913,"Lehigh County, Pennsylvania",913.056439157753,-6.18134381762392e-05
"1772","28121",694,"Rankin County, Mississippi",694.057662237997,-8.30798954239986e-05
"1773","21239",758,"Woodford County, Kentucky",758.072689337618,-9.58870285665547e-05
"1774","50005",676,"Caledonia County, Vermont",676.088531824068,-0.000130947087402022
"1775","41015",603,"Curry County, Oregon",603.088939517483,-0.000147473302286039
"1776","19049",850,"Dallas County, Iowa",850.164482709003,-0.000193471630899777
"1777","17191",585,"Wayne County, Illinois",585.119809103554,-0.000204759951192957
"1778","53011",841,"Clark County, Washington",841.179917502038,-0.000213887063034823
"1779","12091",768,"Okaloosa County, Florida",768.180325195453,-0.000234743314217356
"1780","21035",622,"Calloway County, Kentucky",622.181140582282,-0.000291138015068304
"1781","28007",549,"Attala County, Mississippi",549.181548275697,-0.000330579707688017
"1782","1069",696,"Houston County, Alabama",696.303803539738,-0.000436308890162107
"1783","5033",632,"Crawford County, Arkansas",632.288776440117,-0.000456716062149365
"1784","54057",733,"Mineral County, West Virginia",733.365135018466,-0.000497889797361095
"1785","2150",788,"Kodiak Island Borough, Alaska",788.395596911123,-0.000501774632776564
"1786","27173",605,"Yellow Medicine County, Minnesota",605.335080819224,-0.000553546010864658
"1787","13199",596,"Meriwether County, Georgia",596.35051561226,-0.000587767769261727
"1788","21201",551,"Robertson County, Kentucky",551.427689577438,-0.000775604100993643
"1789","55115",551,"Shawano County, Wisconsin",551.427689577438,-0.000775604100993643
"1790","26063",643,"Huron County, Michigan",643.519482948822,-0.000807252868929464
"1791","55135",643,"Waupaca County, Wisconsin",643.519482948822,-0.000807252868929464
"1792","1133",579,"Winston County, Alabama",579.504455849201,-0.000870495203461608
"1793","48009",662,"Archer County, Texas",662.611684013622,-0.000923141001553995
"1794","36007",745,"Broome County, New York",745.718912178042,-0.000964052495252221
"1795","20191",598,"Sumner County, Kansas",598.596656914001,-0.000996759515959567
"1796","29013",552,"Bates County, Missouri",552.550760228308,-0.000996759515959567
"1797","29127",608,"Marion County, Missouri",608.704292771836,-0.00115703598643668
"1798","48313",608,"Madison County, Texas",608.704292771836,-0.00115703598643668
"1799","51015",737,"Augusta County, Virginia",737.857417621948,-0.00116203700263884
"1800","13059",738,"Clarke County, Georgia",738.980488272819,-0.00132681212613672
"1801","31075",425,"Grant County, Nebraska",425.643776679937,-0.00151247760500151
"1802","51079",610,"Greene County, Virginia",610.950434073577,-0.00155566478157565
"1803","29051",721,"Cole County, Missouri",722.134428509761,-0.00157093813142473
"1804","55137",564,"Waushara County, Wisconsin",564.904537387884,-0.00160122167201349
"1805","37191",638,"Wayne County, North Carolina",639.02720034534,-0.00160744385338396
"1806","53067",833,"Thurston County, Washington",834.441493596815,-0.00172749510645931
"1807","21049",722,"Clark County, Kentucky",723.257499160631,-0.00173866038318371
"1808","50001",750,"Addison County, Vermont",751.334265432395,-0.0017758612827633
"1809","28085",630,"Lincoln County, Mississippi",631.165705789246,-0.00184690926416664
"1810","45087",621,"Union County, South Carolina",622.181140582282,-0.00189838698932066
"1811","12121",584,"Suwannee County, Florida",585.119809103554,-0.00191381164358406
"1812","55097",705,"Portage County, Wisconsin",706.411439397573,-0.00199804153621386
"1813","45037",613,"Edgefield County, South Carolina",614.319646026188,-0.0021481423143872
"1814","13311",548,"White County, Georgia",549.181548275697,-0.00215147118363024
"1815","50025",762,"Windham County, Vermont",763.688042591971,-0.00221038237844018
"1816","21213",697,"Simpson County, Kentucky",698.549944841479,-0.0022188031835445
"1817","35055",586,"Taos County, New Mexico",587.365950405295,-0.0023255525866841
"1818","48139",707,"Ellis County, Texas",708.657580699314,-0.00233904320571621
"1819","30081",614,"Ravalli County, Montana",615.442716677059,-0.0023441932741497
"1820","36109",810,"Tompkins County, New York",811.980080579404,-0.00243858270265851
"1821","55015",615,"Calumet County, Wisconsin",616.565787327929,-0.00253953002276552
"1822","39017",802,"Butler County, Ohio",804.11858602331,-0.00263466864233008
"1823","1117",858,"Shelby County, Alabama",860.272118566838,-0.00264116262494118
"1824","45061",597,"Lee County, South Carolina",598.596656914001,-0.00266733349670212
"1825","1121",784,"Talladega County, Alabama",786.149455609382,-0.00273415645593178
"1826","5005",616,"Baxter County, Arkansas",617.6888579788,-0.00273415645593178
"1827","53037",644,"Kittitas County, Washington",645.765624250564,-0.00273415645593178
"1828","51037",551,"Charlotte County, Virginia",552.550760228308,-0.00280654799509727
"1829","19011",617,"Benton County, Iowa",618.81192862967,-0.00292807644106485
"1830","4017",702,"Navajo County, Arizona",704.165298095832,-0.00307498552071106
"1831","40105",571,"Nowata County, Oklahoma",572.766031943978,-0.00308333917425963
"1832","47109",590,"McNairy County, Tennessee",591.858233008777,-0.00313965896753821
"1833","13081",562,"Crisp County, Georgia",563.781466737014,-0.00315985331572577
"1834","39057",918,"Greene County, Ohio",920.917933713847,-0.00316850569092486
"1835","8039",637,"Elbert County, Colorado",639.02720034534,-0.00317232246803378
"1836","13303",637,"Washington County, Georgia",639.02720034534,-0.00317232246803378
"1837","19121",609,"Madison County, Iowa",610.950434073577,-0.00319245877373697
"1838","45077",675,"Pickens County, South Carolina",677.211602474939,-0.00326574805696811
"1839","53029",647,"Island County, Washington",649.134836203175,-0.0032887407732759
"1840","48061",572,"Cameron County, Texas",573.889102594849,-0.00329175547384852
"1841","39111",666,"Monroe County, Ohio",668.227037267974,-0.00333275540163658
"1842","48447",563,"Throckmorton County, Texas",564.904537387884,-0.00337143227188585
"1843","13257",629,"Stephens County, Georgia",631.165705789246,-0.00343127924946163
"1844","20175",667,"Seward County, Kansas",669.350107918845,-0.00351102941650661
"1845","36103",996,"Suffolk County, New York",999.532879274785,-0.00353453032715501
"1846","51193",555,"Westmoreland County, Virginia",557.04304283179,-0.00366765702952576
"1847","36021",734,"Columbia County, New York",736.734346971078,-0.00371144223466624
"1848","1059",593,"Franklin County, Alabama",595.227444961389,-0.0037421744918591
"1849","42043",904,"Dauphin County, Pennsylvania",907.441085903401,-0.00379207637482581
"1850","41051",942,"Multnomah County, Oregon",945.625488032999,-0.0038339576067693
"1851","8125",669,"Yuma County, Colorado",671.596249220586,-0.00386578874375654
"1852","28155",528,"Webster County, Mississippi",530.089347210897,-0.00394150009218375
"1853","51065",660,"Fluvanna County, Virginia",662.611684013622,-0.00394150009218375
"1854","41011",642,"Coos County, Oregon",644.642553599693,-0.00409925405162426
"1855","30063",680,"Missoula County, Montana",682.826955729292,-0.00414007634814617
"1856","18135",633,"Randolph County, Indiana",635.657988392729,-0.00418147563825855
"1857","19191",633,"Winneshiek County, Iowa",635.657988392729,-0.00418147563825855
"1858","39141",775,"Ross County, Ohio",778.287961053288,-0.00422460736619656
"1859","27057",586,"Hubbard County, Minnesota",588.489021056166,-0.00422951145579342
"1860","55071",747,"Manitowoc County, Wisconsin",750.211194781524,-0.00428038771463468
"1861","21195",785,"Pike County, Kentucky",788.395596911123,-0.00430697092224575
"1862","29019",719,"Boone County, Missouri",722.134428509761,-0.00434050557072729
"1863","42013",672,"Blair County, Pennsylvania",674.965461173198,-0.00439350062156252
"1864","34005",975,"Burlington County, New Jersey",979.317607559115,-0.00440879192387522
"1865","20005",617,"Atchison County, Kansas",619.934999280541,-0.0047343661576571
"1866","21095",712,"Harlan County, Kentucky",715.396004604537,-0.00474702763599388
"1867","17023",608,"Clark County, Illinois",610.950434073577,-0.0048292527658983
"1868","39161",646,"Van Wert County, Ohio",649.134836203175,-0.0048292527658983
"1869","50027",770,"Windsor County, Vermont",773.795678449806,-0.00490527222562143
"1870","20037",580,"Crawford County, Kansas",582.873667801813,-0.00493017262668671
"1871","29225",580,"Webster County, Missouri",582.873667801813,-0.00493017262668671
"1872","46125",533,"Turner County, South Dakota",535.70470046525,-0.00504886453843156
"1873","5003",752,"Ashley County, Arkansas",755.826548035877,-0.00506273303818283
"1874","39095",800,"Lucas County, Ohio",804.11858602331,-0.00512186398237413
"1875","20085",591,"Jackson County, Kansas",594.104374310518,-0.00522530121768783
"1876","5147",572,"Woodruff County, Arkansas",575.012173245719,-0.00523845126393874
"1877","13045",696,"Carroll County, Georgia",699.67301549235,-0.00524961719406181
"1878","27151",639,"Swift County, Minnesota",642.396412297952,-0.00528709723923015
"1879","51135",601,"Nottoway County, Virginia",604.212010168353,-0.0053160316483255
"1880","12017",678,"Citrus County, Florida",681.703885078421,-0.00543327559002382
"1881","21009",621,"Barren County, Kentucky",624.427281884023,-0.00548868056130147
"1882","47101",516,"Lewis County, Tennessee",518.858640702192,-0.00550947884056285
"1883","5069",717,"Jefferson County, Arkansas",721.01135785889,-0.00556351549135392
"1884","12063",631,"Jackson County, Florida",634.534917741858,-0.00557087977827586
"1885","28095",670,"Monroe County, Mississippi",673.842390522327,-0.00570220956171774
"1886","49025",536,"Kane County, Utah",539.073912417862,-0.00570220956171774
"1887","26005",776,"Allegan County, Michigan",780.534102355029,-0.00580897406192582
"1888","46085",460,"Lyman County, South Dakota",462.705108158665,-0.00584628980957147
"1889","48147",663,"Fannin County, Texas",667.103966617104,-0.00615191457774589
"1890","18097",923,"Marion County, Indiana",928.779428269941,-0.00622260581363909
"1891","29161",654,"Phelps County, Missouri",658.11940141014,-0.00625935263618271
"1892","48453",1010,"Travis County, Texas",1016.37893903784,-0.00627614248272601
"1893","51061",808,"Fauquier County, Virginia",813.103151230275,-0.00627614248272601
"1894","48099",616,"Coryell County, Texas",619.934999280541,-0.00634743849775821
"1895","29117",588,"Livingston County, Missouri",591.858233008777,-0.0065188465642585
"1896","37009",569,"Ashe County, North Carolina",572.766031943978,-0.00657516635753708
"1897","12043",733,"Glades County, Florida",737.857417621948,-0.00658313856571813
"1898","29075",492,"Gentry County, Missouri",495.27415703391,-0.0066107972471624
"1899","29055",579,"Crawford County, Missouri",582.873667801813,-0.00664581026008904
"1900","8077",744,"Mesa County, Colorado",749.088124130654,-0.00679242397088953
"1901","39093",764,"Lorain County, Ohio",769.303395846323,-0.0068937637282741
"1902","26155",619,"Shiawassee County, Michigan",623.304211233153,-0.00690547433433364
"1903","29147",610,"Nodaway County, Missouri",614.319646026188,-0.00703159349392535
"1904","1019",581,"Cherokee County, Alabama",585.119809103554,-0.00704096672075749
"1905","41029",707,"Jackson County, Oregon",712.026792651926,-0.00705983637666718
"1906","12119",678,"Sumter County, Florida",682.826955729292,-0.00706907612359287
"1907","21037",727,"Campbell County, Kentucky",732.242064367596,-0.00715892274247154
"1908","47009",795,"Blount County, Tennessee",800.749374070699,-0.00717999196361674
"1909","6067",1018,"Sacramento County, California",1025.36350424481,-0.00718135979515966
"1910","19193",669,"Woodbury County, Iowa",673.842390522327,-0.00718623611461067
"1911","42105",718,"Potter County, Pennsylvania",723.257499160631,-0.00726919412067306
"1912","42001",689,"Adams County, Pennsylvania",694.057662237997,-0.00728709228810831
"1913","21111",903,"Jefferson County, Kentucky",909.687227205142,-0.00735112795382098
"1914","17163",738,"St. Clair County, Illinois",743.472770876301,-0.0073610912069455
"1915","37057",641,"Davidson County, North Carolina",645.765624250564,-0.00737980479542277
"1916","28045",884,"Hancock County, Mississippi",890.595026140342,-0.00740519085192282
"1917","51069",748,"Frederick County, Virginia",753.580406734136,-0.00740519085192282
"1918","47179",690,"Washington County, Tennessee",695.180732888868,-0.00745235396173693
"1919","37031",554,"Carteret County, North Carolina",558.166113482661,-0.00746393122410571
"1920","20059",632,"Franklin County, Kansas",636.781059043599,-0.00750816780068797
"1921","19171",603,"Tama County, Iowa",607.581222120965,-0.00754009826862767
"1922","1015",710,"Calhoun County, Alabama",715.396004604537,-0.00754268205274666
"1923","5111",623,"Poinsett County, Arkansas",627.796493836635,-0.00764020488123807
"1924","13207",662,"Monroe County, Georgia",667.103966617104,-0.00765093129783978
"1925","8003",594,"Alamosa County, Colorado",598.596656914001,-0.00767905543892977
"1926","39023",672,"Clark County, Ohio",677.211602474939,-0.00769567806560378
"1927","26055",711,"Grand Traverse County, Michigan",716.519075255408,-0.00770262152956713
"1928","28073",526,"Lamar County, Mississippi",530.089347210897,-0.00771444895547091
"1929","29043",575,"Christian County, Missouri",579.504455849201,-0.00777294428668462
"1930","37103",614,"Jones County, North Carolina",618.81192862967,-0.00777607606939024
"1931","6007",692,"Butte County, California",697.426874190609,-0.00778128057784799
"1932","12033",731,"Escambia County, Florida",736.734346971078,-0.00778346631272619
"1933","1119",624,"Sumter County, Alabama",628.919564487505,-0.00782224749442195
"1934","10003",1092,"New Castle County, Delaware",1100.60923785313,-0.00782224749442195
"1935","6023",673,"Humboldt County, California",678.334673125809,-0.00786436745334984
"1936","1073",917,"Jefferson County, Alabama",924.287145666459,-0.00788407120084345
"1937","48077",605,"Clay County, Texas",609.827363422706,-0.00791595082846419
"1938","10001",732,"Kent County, Delaware",737.857417621948,-0.00793841395648798
"1939","51155",674,"Pulaski County, Virginia",679.45774377668,-0.0080324991902273
"1940","17139",645,"Moultrie County, Illinois",650.257906854046,-0.00808587915444736
"1941","19075",694,"Grundy County, Iowa",699.67301549235,-0.0081080953055731
"1942","35033",616,"Mora County, New Mexico",621.058069931412,-0.00814427857280742
"1943","21047",724,"Christian County, Kentucky",729.995923065854,-0.0082136391127674
"1944","13073",646,"Columbia County, Georgia",651.380977504916,-0.00826087603222281
"1945","26147",744,"St. Clair County, Michigan",750.211194781524,-0.00827926165955584
"1946","18125",842,"Pike County, Indiana",849.041412058132,-0.00829336703502292
"1947","21171",568,"Monroe County, Kentucky",572.766031943978,-0.00832107994917586
"1948","37125",666,"Moore County, North Carolina",671.596249220586,-0.00833275830095948
"1949","47055",666,"Giles County, Tennessee",671.596249220586,-0.00833275830095948
"1950","24013",725,"Carroll County, Maryland",731.118993716725,-0.00836935405770045
"1951","25013",833,"Hampden County, Massachusetts",840.056846851168,-0.00840043965788673
"1952","27121",687,"Pope County, Minnesota",692.934591587126,-0.0085644325729699
"1953","23005",825,"Cumberland County, Maine",832.195352295074,-0.00864622984883334
"1954","21027",609,"Breckinridge County, Kentucky",614.319646026188,-0.0086594105537714
"1955","45045",796,"Greenville County, South Carolina",802.99551537244,-0.00871177389975242
"1956","42075",698,"Lebanon County, Pennsylvania",704.165298095832,-0.00875546993369847
"1957","37129",738,"New Hanover County, North Carolina",744.595841527172,-0.00885828413121859
"1958","39087",571,"Lawrence County, Ohio",576.13524389659,-0.00891326116739255
"1959","27039",699,"Dodge County, Minnesota",705.288368746702,-0.00891602502658151
"1960","47051",640,"Franklin County, Tennessee",645.765624250564,-0.00892835424191984
"1961","36031",709,"Essex County, New York",715.396004604537,-0.00894050926112311
"1962","24009",778,"Calvert County, Maryland",785.026384958511,-0.00895050802513153
"1963","54099",808,"Wayne County, West Virginia",815.349292532016,-0.00901367377065243
"1964","20205",611,"Wilson County, Kansas",616.565787327929,-0.00902707779497514
"1965","27005",621,"Becker County, Minnesota",626.673423185764,-0.00905323726179863
"1966","17183",720,"Vermilion County, Illinois",726.626711113243,-0.00911982867116212
"1967","29107",563,"Lafayette County, Missouri",568.273749340496,-0.00928029729794189
"1968","36005",889,"Bronx County, New York",897.333450045566,-0.00928690448923142
"1969","25009",978,"Essex County, Massachusetts",987.179102115209,-0.00929831486053689
"1970","46121",613,"Todd County, South Dakota",618.81192862967,-0.00939207594549873
"1971","42131",791,"Wyoming County, Pennsylvania",798.503232768958,-0.00939662165541755
"1972","26001",534,"Alcona County, Michigan",539.073912417862,-0.00941227594395011
"1973","27095",574,"Mille Lacs County, Minnesota",579.504455849201,-0.00949855655749043
"1974","39171",683,"Williams County, Ohio",689.565379634515,-0.00952104010499277
"1975","49043",714,"Summit County, Utah",721.01135785889,-0.00972433760226876
"1976","37165",615,"Scotland County, North Carolina",621.058069931412,-0.00975443396473463
"1977","13091",526,"Dodge County, Georgia",531.212417861768,-0.00981230424309143
"1978","17015",586,"Carroll County, Illinois",591.858233008777,-0.00989803416097867
"1979","55133",904,"Waukesha County, Wisconsin",913.056439157753,-0.00991881637252057
"1980","1095",606,"Marshall County, Alabama",612.073504724447,-0.00992283553783535
"1981","17043",1063,"DuPage County, Illinois",1073.65554223224,-0.00992454452392366
"1982","37109",636,"Lincoln County, North Carolina",642.396412297952,-0.00995711086721507
"1983","36029",805,"Erie County, New York",813.103151230275,-0.00996571126063672
"1984","1043",647,"Cullman County, Alabama",653.627118806657,-0.0101389899775833
"1985","42023",677,"Cameron County, Pennsylvania",683.950026380162,-0.0101615996960266
"1986","24017",777,"Charles County, Maryland",785.026384958511,-0.0102243505598035
"1987","12079",578,"Madison County, Florida",583.996738452684,-0.0102684451090806
"1988","17027",618,"Clinton County, Illinois",624.427281884023,-0.0102930830706672
"1989","29135",559,"Moniteau County, Missouri",564.904537387884,-0.0104522746713751
"1990","1029",680,"Cleburne County, Alabama",687.319238332774,-0.0106489647380276
"1991","37019",640,"Brunswick County, North Carolina",646.888694901434,-0.0106489647380276
"1992","37059",600,"Davie County, North Carolina",606.458151470094,-0.0106489647380276
"1993","54105",560,"Wirt County, West Virginia",566.027608038755,-0.0106489647380276
"1994","31167",901,"Stanton County, Nebraska",910.810297856012,-0.0107709562343608
"1995","4025",681,"Yavapai County, Arizona",688.442308983644,-0.0108103596866838
"1996","29101",621,"Johnson County, Missouri",627.796493836635,-0.0108259506119563
"1997","8047",712,"Gilpin County, Colorado",719.88828720802,-0.0109576546086242
"1998","28017",562,"Chickasaw County, Mississippi",568.273749340496,-0.0110400125780521
"1999","36087",994,"Rockland County, New York",1005.14823252914,-0.0110911327984798
"2000","18033",774,"DeKalb County, Indiana",782.78024365677,-0.0112167415157963
"2001","18163",754,"Vanderburgh County, Indiana",762.5649719411,-0.0112317930356782
"2002","8041",835,"El Paso County, Colorado",844.54912945465,-0.0113067779263667
"2003","5129",453,"Searcy County, Arkansas",458.212825555182,-0.0113764287345438
"2004","4007",715,"Gila County, Arizona",723.257499160631,-0.01141709442379
"2005","36113",715,"Warren County, New York",723.257499160631,-0.01141709442379
"2006","39149",806,"Shelby County, Ohio",815.349292532016,-0.0114666102217151
"2007","19135",776,"Monroe County, Iowa",785.026384958511,-0.0114981930944756
"2008","5041",615,"Desha County, Arkansas",622.181140582282,-0.0115418808348344
"2009","55129",575,"Washburn County, Wisconsin",581.750597150942,-0.0116039367797862
"2010","25019",898,"Nantucket County, Massachusetts",908.564156554271,-0.0116273093958886
"2011","34027",1322,"Morris County, New Jersey",1337.57714518682,-0.0116457919775863
"2012","6049",646,"Modoc County, California",653.627118806657,-0.0116689142589163
"2013","1035",616,"Conecuh County, Alabama",623.304211233153,-0.0117185334247973
"2014","51153",818,"Prince William County, Virginia",827.703069691592,-0.0117228871643635
"2015","4013",919,"Maricopa County, Arizona",929.902498920811,-0.0117243462980949
"2016","19189",606,"Winnebago County, Iowa",613.196575375318,-0.0117361636778759
"2017","55107",576,"Rusk County, Wisconsin",582.873667801813,-0.0117927231602958
"2018","13225",657,"Peach County, Georgia",664.857825315363,-0.0118188054891819
"2019","48241",657,"Jasper County, Texas",664.857825315363,-0.0118188054891819
"2020","13121",1203,"Fulton County, Georgia",1217.40858554367,-0.0118354558319764
"2021","1113",637,"Russell County, Alabama",644.642553599693,-0.0118554903907861
"2022","26075",789,"Jackson County, Michigan",798.503232768958,-0.0119013078206377
"2023","48141",658,"El Paso County, Texas",665.980895966233,-0.0119836710250589
"2024","37185",547,"Warren County, North Carolina",553.673830879179,-0.0120537228002657
"2025","25005",841,"Bristol County, Massachusetts",851.287553359873,-0.0120846984303603
"2026","26051",598,"Gladwin County, Michigan",605.335080819224,-0.0121173892801604
"2027","54063",700,"Monroe County, West Virginia",708.657580699314,-0.0122168744611052
"2028","27065",589,"Kanabec County, Minnesota",596.35051561226,-0.0123258308994886
"2029","29227",457,"Worth County, Missouri",462.705108158665,-0.0123299009629873
"2030","36119",1239,"Westchester County, New York",1254.4699170224,-0.0123318357917408
"2031","42095",803,"Northampton County, Pennsylvania",813.103151230275,-0.0124254237792438
"2032","45049",671,"Hampton County, South Carolina",679.45774377668,-0.0124477848021403
"2033","28039",590,"George County, Mississippi",597.47358626313,-0.0125086471351366
"2034","19007",580,"Appanoose County, Iowa",587.365950405295,-0.0125406493178785
"2035","47035",570,"Cumberland County, Tennessee",577.25831454746,-0.0125737721996267
"2036","55117",774,"Sheboygan County, Wisconsin",783.903314307641,-0.0126333364419915
"2037","18111",591,"Newton County, Indiana",598.596656914001,-0.0126907773811574
"2038","37061",591,"Duplin County, North Carolina",598.596656914001,-0.0126907773811574
"2039","17157",683,"Randolph County, Illinois",691.811520936256,-0.0127368808838727
"2040","19015",673,"Boone County, Iowa",681.703885078421,-0.0127678384544041
"2041","1075",643,"Lamar County, Alabama",651.380977504916,-0.012866475679132
"2042","12053",643,"Hernando County, Florida",651.380977504916,-0.012866475679132
"2043","24019",664,"Dorchester County, Maryland",672.719319871457,-0.0129613043863861
"2044","47147",664,"Robertson County, Tennessee",672.719319871457,-0.0129613043863861
